timestamps,words,terms,,,,,Marker
53006.92891155,2,Z,213.81678771972656,249.71368408203125,193.63316345214844,298.55224609375,0
53006.93223528,2,Z,328.7941589355469,285.07415771484375,310.93511962890625,406.8240966796875,0
53006.932953034,2,Z,357.4938049316406,319.85345458984375,304.453125,372.8941650390625,0
53007.007283326,2,Z,286.8622741699219,250.96539306640625,269.0479431152344,324.6143798828125,0
53007.008813503,2,Z,307.33648681640625,287.84576416015625,277.1392822265625,318.5346984863281,0
53007.012158072,2,Z,288.0245666503906,254.00521850585938,254.02757263183594,320.3675537109375,0
53007.013430667,2,Z,245.82447814941406,291.1985168457031,231.98875427246094,389.657958984375,0
53007.016683367,2,Z,332.2810363769531,276.5357971191406,254.92164611816406,325.9107971191406,0
53007.017949211,2,Z,322.58038330078125,228.39012145996094,238.73898315429688,329.39764404296875,0
53007.021686562,2,Z,321.95452880859375,278.94976806640625,302.7096862792969,350.7212219238281,0
53007.023094235,2,Z,245.0645294189453,209.9722900390625,223.89743041992188,327.1624755859375,0
53007.057500645,2,Z,349.1342468261719,324.4132080078125,280.5367431640625,375.0399169921875,0
53007.058907313,2,Z,310.3763122558594,322.490966796875,295.8253479003906,378.4373779296875,0
53007.062200381,2,Z,248.77491760253906,248.5513916015625,249.06549072265625,299.26751708984375,0
53007.06339962,2,Z,266.56689453125,226.33377075195312,269.40557861328125,361.98651123046875,0
53007.069788192,2,Z,88.66937255859375,140.65953063964844,217.3260040283203,148.34852600097656,0
53007.157028885,2,Z,108.47301483154297,178.9704132080078,148.70616149902344,218.6671142578125,0
53007.158339836,2,Z,68.55280303955078,136.77032470703125,156.7974853515625,89.96577453613281,0
53007.161273011,2,Z,61.53435134887695,105.38847351074219,171.99667358398438,127.78491973876953,0
53007.162309352,2,Z,87.01534271240234,154.3387908935547,133.50697326660156,176.51171875,0
53007.164963182,2,Z,5.207956314086914,205.4348907470703,83.4390640258789,149.1531982421875,0
53007.165994248,2,Z,61.981388092041016,214.68850708007812,142.98411560058594,219.47177124023438,0
53007.168678116,2,Z,-10.1700439453125,193.18612670898438,158.85385131835938,129.1260223388672,0
53007.169810459,2,Z,73.91722106933594,263.28118896484375,208.2064971923828,182.94903564453125,0
53007.206935297,2,Z,88.3117446899414,252.32884216308594,191.08506774902344,231.00527954101562,0
53007.208032886,2,Z,56.12522888183594,201.23275756835938,201.7244873046875,189.25222778320312,0
53007.210852018,2,Z,87.4623794555664,179.73037719726562,205.6136932373047,188.17933654785156,0
53007.211864554,2,Z,79.19223022460938,176.10939025878906,188.04522705078125,156.9315948486328,0
53007.214616487,2,Z,28.05143928527832,184.4242401123047,166.58755493164062,202.9761962890625,0
53007.215622764,2,Z,89.60814666748047,165.96170043945312,178.16575622558594,148.52734375,0
53007.219282994,2,Z,140.9724578857422,203.9596710205078,258.3191223144531,225.81967163085938,0
53007.220954619,2,Z,51.02903366088867,251.34536743164062,189.0734100341797,171.41552734375,0
53007.223991198,2,Z,72.39730072021484,239.05191040039062,207.04420471191406,204.71963500976562,0
53007.225186763,2,Z,48.57033920288086,195.51071166992188,169.8509063720703,122.15228271484375,0
53007.227866328,2,Z,31.225387573242188,184.11131286621094,180.89266967773438,46.15635299682617,0
53007.228807665,2,Z,91.61979675292969,236.86143493652344,274.8594055175781,136.05506896972656,0
53007.306690426,2,Z,163.9947509765625,235.78855895996094,243.7457733154297,114.55268859863281,0
53007.307740655,2,Z,108.07068634033203,250.04896545410156,257.8273620605469,100.4710922241211,0
53007.310459488,2,Z,84.46723937988281,196.851806640625,188.4922637939453,87.28356170654297,0
53007.311434591,2,Z,150.89662170410156,247.1879425048828,238.8730926513672,155.41168212890625,0
53007.314130929,2,Z,118.30778503417969,216.8342742919922,230.29002380371094,106.95309448242188,0
53007.315087497,2,Z,119.69358825683594,235.20741271972656,188.08993530273438,99.21939086914062,0
53007.318055366,2,Z,73.51488494873047,288.4492492675781,253.89346313476562,89.29521942138672,0
53007.31918498,2,Z,114.01625061035156,260.420166015625,231.63113403320312,127.15907287597656,0
53007.322683435,2,Z,18.261375427246094,158.4068145751953,179.01512145996094,103.73444366455078,0
53007.32372254,2,Z,204.049072265625,298.86517333984375,331.27520751953125,208.74293518066406,0
53007.356817026,2,Z,108.60712432861328,220.67877197265625,236.77203369140625,98.1465072631836,0
53007.358163136,2,Z,78.70049285888672,256.9779968261719,284.5153503417969,123.76161193847656,0
53007.36100078,2,Z,115.67028045654297,258.3638000488281,241.91293334960938,146.1133575439453,0
53007.362181928,2,Z,147.27565002441406,260.7778015136719,206.68658447265625,53.57713317871094,0
53007.365422755,2,Z,72.57611083984375,248.529052734375,244.81866455078125,153.04238891601562,0
53007.366960503,2,Z,109.3670883178711,192.91790771484375,228.01014709472656,118.30778503417969,0
53007.370312321,2,Z,145.88983154296875,261.13543701171875,263.2364807128906,109.18827056884766,0
53007.371546973,2,Z,127.06966400146484,274.2335510253906,242.22586059570312,131.7188262939453,0
53007.374520755,2,Z,105.25436401367188,256.57568359375,285.9905700683594,67.52462005615234,0
53007.375973867,2,Z,56.929893493652344,202.79737854003906,207.53594970703125,73.15725708007812,0
53007.378629379,2,Z,80.53333282470703,149.64492797851562,170.4320526123047,-2.168119192123413,0
53007.379421285,2,Z,110.17174530029297,181.2949981689453,191.44268798828125,73.02314758300781,0
53007.405349803,2,Z,168.3756866455078,260.5542907714844,241.4211883544922,114.68679809570312,0
53007.405983208,2,Z,133.9987030029297,223.22686767578125,230.9605712890625,29.079620361328125,0
53007.407199709,2,Z,117.7713394165039,246.2044677734375,215.22494506835938,43.161216735839844,0
53007.407638633,2,Z,109.27767944335938,272.57952880859375,168.867431640625,94.48082733154297,0
53007.408803431,2,Z,99.12998962402344,244.68453979492188,207.53594970703125,0.06705523282289505,0
53007.409309116,2,Z,140.16778564453125,228.2783660888672,174.81298828125,-3.2857065200805664,0
53007.410844917,2,Z,168.50979614257812,208.25120544433594,218.62240600585938,7.57724142074585,0
53007.411371666,2,Z,62.51782989501953,164.48648071289062,258.9002685546875,-29.660764694213867,0
53007.412621294,2,Z,42.535369873046875,145.39810180664062,187.3746795654297,28.09614372253418,0
53007.41310206,2,Z,196.67300415039062,296.09356689453125,272.57952880859375,95.95603942871094,0
53007.45738942,2,Z,111.55755615234375,197.87998962402344,194.57192993164062,-15.310944557189941,0
53007.459020745,2,Z,120.36414337158203,192.11325073242188,230.20062255859375,-13.969840049743652,0
53007.464077892,2,Z,97.16303253173828,209.27938842773438,221.6175537109375,39.49553298950195,0
53007.465773784,2,Z,106.68487548828125,184.87127685546875,220.54466247558594,-23.715200424194336,0
53007.469414068,2,Z,92.87149810791016,186.659423828125,210.12875366210938,61.4449462890625,0
53007.470777951,2,Z,67.74813842773438,220.76817321777344,177.9869384765625,53.66653823852539,0
53007.474126957,2,Z,99.6217269897461,219.87411499023438,200.5622100830078,49.5985221862793,0
53007.475373312,2,Z,101.94630432128906,291.1761779785156,208.1617889404297,63.90363693237305,0
53007.478930104,2,Z,37.707393646240234,181.9208526611328,159.70321655273438,-43.11651611328125,0
53007.480554826,2,Z,188.40284729003906,259.3919982910156,314.4667053222656,59.20977020263672,0
53007.506102888,2,Z,133.685791015625,213.16859436035156,220.63406372070312,31.9853458404541,0
53007.506841234,2,Z,85.76364135742188,200.29397583007812,250.63011169433594,43.92117691040039,0
53007.508778444,2,Z,109.72471618652344,223.00335693359375,203.87025451660156,25.548044204711914,0
53007.509565293,2,Z,185.5418243408203,202.39505004882812,208.43002319335938,52.68306350708008,0
53007.512136324,2,Z,93.09501647949219,217.28131103515625,220.3658447265625,57.153411865234375,0
53007.513016799,2,Z,99.66642761230469,238.47076416015625,187.28526306152344,103.33211517333984,0
53007.514996605,2,Z,90.36810302734375,198.41644287109375,239.32012939453125,49.82203674316406,0
53007.515757555,2,Z,156.12693786621094,157.46803283691406,210.12875366210938,33.14763641357422,0
53007.517927547,2,Z,113.34569549560547,104.80732727050781,186.61471557617188,-11.466444969177246,0
53007.518704595,2,Z,243.6563720703125,258.0061950683594,231.98875427246094,95.19608306884766,0
53007.556886477,2,Z,107.48954010009766,191.8450164794922,224.56797790527344,18.037857055664062,0
53007.558414092,2,Z,115.89379119873047,228.18896484375,225.81967163085938,10.974706649780273,0
53007.561695827,2,Z,136.3232879638672,211.9615936279297,177.09286499023438,58.98625183105469,0
53007.563000417,2,Z,99.04058074951172,220.09762573242188,217.01309204101562,7.487834453582764,0
53007.566284498,2,Z,139.31842041015625,234.49215698242188,267.0362854003906,63.814231872558594,0
53007.567510258,2,Z,130.15420532226562,184.60305786132812,209.45819091796875,54.15827560424805,0
53007.57141736,2,Z,128.50018310546875,174.7235870361328,187.5087890625,90.14458465576172,0
53007.573388437,2,Z,126.22029876708984,243.61166381835938,241.24237060546875,12.494625091552734,0
53007.578837467,2,Z,43.78706741333008,185.45242309570312,178.43397521972656,-4.313886642456055,0
53007.58034385,2,Z,215.76138305664062,256.4415588378906,245.3551025390625,125.63915252685547,0
53007.606040436,2,Z,158.04917907714844,218.22007751464844,217.50482177734375,35.11458969116211,0
53007.606878327,2,Z,135.42921447753906,216.07431030273438,251.25596618652344,69.84920501708984,0
53007.60897153,2,Z,105.07555389404297,179.462158203125,181.3843994140625,70.43034362792969,0
53007.609675696,2,Z,122.5099105834961,222.64572143554688,251.52418518066406,57.33222579956055,0
53007.614237779,2,Z,153.57884216308594,252.5523681640625,197.83529663085938,-0.424683153629303,0
53007.615395612,2,Z,154.78582763671875,231.00527954101562,209.59230041503906,-10.259450912475586,0
53007.61860009,2,Z,131.27178955078125,176.01998901367188,231.27349853515625,9.499491691589355,0
53007.619342236,2,Z,92.73738861083984,187.1064453125,231.40760803222656,4.179776191711426,0
53007.621225476,2,Z,24.788084030151367,150.8519287109375,215.76138305664062,3.866851806640625,0
53007.621874602,2,Z,131.4506072998047,292.8749084472656,262.7000427246094,54.918235778808594,0
53007.655385406,2,Z,137.88790893554688,216.9683837890625,237.934326171875,18.887224197387695,0
53007.655944238,2,Z,123.09105682373047,215.4931640625,224.43386840820312,34.04170608520508,0
53007.657211986,2,Z,138.37965393066406,207.0889129638672,226.8031463623047,28.409067153930664,0
53007.657682661,2,Z,138.6925811767578,215.89549255371094,173.7401123046875,58.18159103393555,0
53007.6589998,2,Z,69.4915771484375,238.2919464111328,247.9925994873047,27.38088607788086,0
53007.65950991,2,Z,97.96769714355469,217.63893127441406,188.26873779296875,-74.99010467529297,0
53007.661123806,2,Z,102.25923156738281,211.69337463378906,215.89549255371094,51.386661529541016,0
53007.661685115,2,Z,115.31265258789062,234.44744873046875,220.72348022460938,50.71610641479492,0
53007.663097663,2,Z,45.08346939086914,134.57984924316406,140.83834838867188,-54.51590347290039,0
53007.663633873,2,Z,233.0616455078125,305.7942199707031,300.8321228027344,104.89673614501953,0
53007.707642256,2,Z,128.8131103515625,171.9072723388672,165.6934814453125,4.179776191711426,0
53007.709117574,2,Z,111.15522766113281,186.30178833007812,191.8450164794922,7.934869289398193,0
53007.712825426,2,Z,96.22425842285156,169.5826873779297,215.4931640625,21.792951583862305,0
53007.714649519,2,Z,158.76443481445312,233.46397399902344,216.29783630371094,-0.06705523282289505,0
53007.718397251,2,Z,136.9491424560547,200.29397583007812,162.51953125,22.016468048095703,0
53007.719756584,2,Z,119.47007751464844,181.9208526611328,227.60781860351562,53.62183380126953,0
53007.723083374,2,Z,133.32815551757812,220.8575897216797,251.47947692871094,30.420724868774414,0
53007.724265886,2,Z,105.56729125976562,236.99554443359375,224.2550506591797,65.95999908447266,0
53007.729252224,2,Z,46.3798713684082,114.06095123291016,129.7965850830078,26.129188537597656,0
53007.731188842,2,Z,207.9829864501953,241.37649536132812,251.97122192382812,100.29227447509766,0
53007.755861197,2,Z,94.12319946289062,216.38723754882812,206.91009521484375,44.591732025146484,0
53007.756697853,2,Z,117.32431030273438,218.3094940185547,227.38429260253906,42.98240280151367,0
53007.75869628,2,Z,119.60418701171875,220.18704223632812,187.6428985595703,54.78412628173828,0
53007.759834516,2,Z,118.08426666259766,233.46397399902344,238.33665466308594,-7.398427486419678,0
53007.762340531,2,Z,165.29115295410156,185.0948028564453,201.5009765625,7.353724002838135,0
53007.763154625,2,Z,118.21837615966797,142.8946990966797,206.91009521484375,4.492700576782227,0
53007.765060837,2,Z,118.08426666259766,201.4115753173828,228.4124755859375,81.7850341796875,0
53007.765813252,2,Z,116.16201782226562,236.50381469726562,269.9867248535156,34.533443450927734,0
53007.767387562,2,Z,48.212711334228516,143.29702758789062,192.06854248046875,-83.75198364257812,0
53007.767909906,2,Z,194.48252868652344,222.1986846923828,279.15093994140625,84.2884292602539,0
53007.805378138,2,Z,127.02496337890625,199.62342834472656,188.5816650390625,0.33527615666389465,0
53007.806089,2,Z,83.88609313964844,180.35623168945312,203.2891082763672,44.90465545654297,0
53007.807460369,2,Z,160.77609252929688,224.92559814453125,193.40963745117188,17.45671272277832,0
53007.807999281,2,Z,128.14254760742188,249.06549072265625,143.7440643310547,88.49055480957031,0
53007.809316722,2,Z,149.5108184814453,174.27655029296875,208.5641326904297,79.05812072753906,0
53007.809967106,2,Z,123.67220306396484,196.5388946533203,197.43295288085938,81.24858856201172,0
53007.811267785,2,Z,95.50900268554688,205.0325469970703,170.87908935546875,17.993154525756836,0
53007.811783866,2,Z,115.0891342163086,191.3979949951172,190.72743225097656,58.71803283691406,0
53007.813087025,2,Z,54.96294021606445,158.3621063232422,183.30665588378906,-11.600555419921875,0
53007.813604348,2,Z,205.8819122314453,292.1149597167969,281.92254638671875,133.0599365234375,0
53007.857281796,2,Z,78.02993774414062,177.2716827392578,162.11720275878906,36.90272903442383,0
53007.858814883,2,Z,84.55664825439453,194.61663818359375,215.22494506835938,68.86572265625,0
53007.86230346,2,Z,129.9753875732422,199.1763916015625,205.747802734375,-10.661782264709473,0
53007.864060478,2,Z,118.75482177734375,201.54568481445312,257.4697570800781,71.3691177368164,0
53007.868423338,2,Z,107.8918685913086,220.09762573242188,244.8633575439453,50.313777923583984,0
53007.870052668,2,Z,143.47584533691406,243.7457733154297,223.09275817871094,14.014543533325195,0
53007.87353604,2,Z,81.69562530517578,249.91485595703125,219.11415100097656,133.73048400878906,0
53007.875128383,2,Z,115.80438995361328,207.3124237060547,177.67401123046875,38.69086837768555,0
53007.877870854,2,Z,71.72674560546875,183.97720336914062,164.88882446289062,18.484891891479492,0
53007.878999076,2,Z,199.13169860839844,252.9993896484375,258.0061950683594,56.30404281616211,0
53007.905988238,2,Z,153.04238891601562,162.1619110107422,187.19586181640625,22.99994468688965,0
53007.906756935,2,Z,120.23003387451172,193.72256469726562,236.72732543945312,14.103950500488281,0
53007.908604821,2,Z,61.66846466064453,206.19483947753906,211.73806762695312,52.236026763916016,0
53007.909357818,2,Z,127.47200012207031,158.4962158203125,217.99656677246094,64.618896484375,0
53007.911977057,2,Z,115.2232437133789,221.6175537109375,205.07725524902344,36.813323974609375,0
53007.912794094,2,Z,117.81604766845703,234.71566772460938,237.35317993164062,3.598630905151367,0
53007.914768811,2,Z,126.93555450439453,206.68658447265625,180.98207092285156,61.4449462890625,0
53007.915527831,2,Z,79.2816390991211,212.1851043701172,200.1598663330078,64.75300598144531,0
53007.917432004,2,Z,62.33901596069336,175.3494415283203,152.32713317871094,-17.367305755615234,0
53007.918380432,2,Z,229.08302307128906,302.1285400390625,350.4082946777344,90.94924926757812,0
53007.955837058,2,Z,102.1251220703125,204.63021850585938,181.83143615722656,61.35553741455078,0
53007.956630736,2,Z,116.9219741821289,240.03538513183594,208.65353393554688,49.95615005493164,0
53007.958612343,2,Z,121.97347259521484,195.37660217285156,206.41836547851562,16.875566482543945,0
53007.959338334,2,Z,93.54205322265625,169.49327087402344,165.96170043945312,27.202072143554688,0
53007.961191325,2,Z,104.18148040771484,204.8984375,214.68850708007812,13.299287796020508,0
53007.961925329,2,Z,106.1931381225586,194.48252868652344,194.52723693847656,4.5821075439453125,0
53007.96377553,2,Z,112.36222076416016,213.7050323486328,251.61358642578125,9.812416076660156,0
53007.964487266,2,Z,107.31072235107422,215.85079956054688,238.69427490234375,49.91144561767578,0
53007.966446832,2,Z,39.0037956237793,178.38926696777344,147.00741577148438,-19.82599639892578,0
53007.967166563,2,Z,217.99656677246094,292.1149597167969,285.007080078125,99.30879974365234,0
53008.005022907,2,Z,132.16586303710938,173.20367431640625,178.03164672851562,-5.833805084228516,0
53008.005471676,2,Z,101.3204574584961,173.56129455566406,206.7312774658203,-5.29736328125,0
53008.00656221,2,Z,127.06966400146484,158.6303253173828,174.18714904785156,38.512054443359375,0
53008.006879417,2,Z,149.2425994873047,215.31436157226562,250.0936737060547,56.34874725341797,0
53008.008221674,2,Z,105.99197387695312,152.2153778076172,112.3398666381836,182.16671752929688,0
53008.009488636,2,Z,64.01539611816406,130.13185119628906,146.44862365722656,71.07854461669922,0
53008.009940314,2,Z,132.23292541503906,94.503173828125,183.060791015625,156.8645477294922,0
53008.010953771,2,Z,138.62551879882812,93.43029022216797,214.0850067138672,178.00929260253906,0
53008.011298971,2,Z,41.35072708129883,65.80353546142578,139.5642852783203,100.98518371582031,0
53008.055313293,2,Z,152.88592529296875,216.7672119140625,286.2811279296875,218.91297912597656,0
53008.055865774,2,Z,111.93753814697266,155.25521850585938,152.88592529296875,144.25816345214844,0
53008.057292943,2,Z,69.42451477050781,111.57991027832031,200.62925720214844,148.9520263671875,0
53008.057964932,2,Z,59.99208068847656,106.66252136230469,185.20655822753906,133.484619140625,0
53008.059673016,2,Z,90.65867614746094,196.20361328125,169.60504150390625,154.98699951171875,0
53008.060281483,2,Z,107.4224853515625,115.82673645019531,177.4281463623047,114.21741485595703,0
53008.107586618,2,Z,70.00566101074219,161.82662963867188,193.38729858398438,125.79561614990234,0
53008.109316438,2,Z,75.23596954345703,128.65664672851562,162.27366638183594,169.02389526367188,0
53008.112671531,2,Z,69.55863189697266,141.12892150878906,166.92282104492188,194.32606506347656,0
53008.113933937,2,Z,62.09314727783203,112.87631225585938,165.6264190673828,97.23008728027344,0
53008.117455324,2,Z,182.25611877441406,140.95010375976562,226.24435424804688,138.89373779296875,0
53008.119216868,2,Z,82.65675354003906,105.41082763671875,247.12088012695312,147.02976989746094,0
53008.122769533,2,Z,154.00352478027344,219.8070526123047,331.386962890625,154.5846710205078,0
53008.124008489,2,Z,153.1094512939453,269.60675048828125,341.3558349609375,164.95587158203125,0
53008.157366023,2,Z,147.2532958984375,229.91004943847656,341.579345703125,124.49921417236328,0
53008.158778901,2,Z,123.82866668701172,254.7651824951172,309.3034362792969,133.21640014648438,0
53008.162518987,2,Z,144.34756469726562,237.46493530273438,308.7669982910156,118.50894927978516,0
53008.164370775,2,Z,96.8277587890625,212.3862762451172,306.1294860839844,129.5954132080078,0
53008.167697163,2,Z,92.22329711914062,200.80807495117188,349.1342468261719,87.39531707763672,0
53008.168890977,2,Z,135.8092041015625,240.95181274414062,317.0371398925781,195.04132080078125,0
53008.172168659,2,Z,159.9043731689453,196.5612335205078,307.11297607421875,161.3348846435547,0
53008.173632578,2,Z,76.44296264648438,158.071533203125,255.97218322753906,71.43617248535156,0
53008.207510376,2,Z,121.54878997802734,245.77978515625,313.68438720703125,149.7119903564453,0
53008.208823285,2,Z,147.3874053955078,165.9840545654297,317.70770263671875,163.7041778564453,0
53008.213603154,2,Z,62.00373840332031,177.51754760742188,318.4676513671875,128.1201934814453,0
53008.21525304,2,Z,101.700439453125,292.0478820800781,277.4298400878906,156.372802734375,0
53008.218739513,2,Z,158.9208984375,237.1072998046875,336.8407897949219,148.4602813720703,0
53008.220078994,2,Z,99.95700073242188,231.9217071533203,317.30535888671875,121.77230072021484,0
53008.223506318,2,Z,135.45156860351562,270.27728271484375,296.8758850097656,151.72364807128906,0
53008.224828226,2,Z,131.1600341796875,209.16761779785156,361.472412109375,157.40098571777344,0
53008.227593979,2,Z,130.04244995117188,220.52230834960938,314.7125549316406,169.24740600585938,0
53008.22854507,2,Z,84.17666625976562,209.1229248046875,255.83807373046875,60.215599060058594,0
53008.230813989,2,Z,137.41851806640625,248.37258911132812,349.26837158203125,155.88107299804688,0
53008.231600445,2,Z,157.0880584716797,279.0391845703125,352.7999267578125,187.9334716796875,0
53008.257355993,2,Z,75.77241516113281,204.3843536376953,364.73577880859375,160.08319091796875,0
53008.258651433,2,Z,142.87234497070312,197.9917449951172,280.87200927734375,118.77716827392578,0
53008.262111787,2,Z,115.46910858154297,201.25511169433594,316.3218994140625,106.21549224853516,0
53008.263833167,2,Z,107.4224853515625,250.11602783203125,303.6708068847656,83.7296371459961,0
53008.267189771,2,Z,103.17565155029297,210.59812927246094,297.59112548828125,115.692626953125,0
53008.268390507,2,Z,121.45938110351562,207.5583038330078,300.2733459472656,151.90245056152344,0
53008.272015215,3,Q,142.91705322265625,211.98394775390625,295.802978515625,99.01822662353516,0
53008.273177794,3,Q,43.13886642456055,181.27264404296875,297.4570007324219,60.349708557128906,0
53008.305068285,3,Q,139.02784729003906,255.12281799316406,381.8125,192.71673583984375,0
53008.305485322,3,Q,156.32809448242188,244.61749267578125,313.594970703125,103.04154205322266,0
53008.306581204,3,Q,143.4534912109375,224.99266052246094,258.0285339355469,129.1036834716797,0
53008.306954541,3,Q,117.57017517089844,221.5057830810547,308.3646545410156,148.54969787597656,0
53008.307878142,3,Q,100.44873809814453,248.1043701171875,309.795166015625,168.4427490234375,0
53008.308229195,3,Q,80.46627807617188,214.53204345703125,297.4123229980469,163.52536010742188,0
53008.309150315,3,Q,107.02014923095703,226.87020874023438,355.973876953125,103.89090728759766,0
53008.309509226,3,Q,89.09405517578125,207.37948608398438,317.9759216308594,148.326171875,0
53008.310801405,3,Q,130.13185119628906,244.2151641845703,349.8941955566406,112.83160400390625,0
53008.311354722,3,Q,43.45178985595703,175.1035614013672,284.89532470703125,77.42644500732422,0
53008.313024073,3,Q,169.60504150390625,235.4085693359375,325.0390625,153.42237854003906,0
53008.313518776,3,Q,166.8334197998047,235.58738708496094,300.005126953125,215.96255493164062,0
53008.356842121,3,Q,116.5419921875,166.8334197998047,317.4394836425781,82.65675354003906,0
53008.358273347,3,Q,108.80828857421875,238.26959228515625,287.62225341796875,31.694772720336914,0
53008.361481244,3,Q,127.7625732421875,219.8517608642578,381.7677917480469,126.64498138427734,0
53008.362728216,3,Q,119.7606430053711,221.5504913330078,329.1070861816406,214.844970703125,0
53008.365915217,3,Q,115.55851745605469,247.97024536132812,310.4210205078125,67.81519317626953,0
53008.367502599,3,Q,152.2153778076172,229.23948669433594,335.4102783203125,134.60220336914062,0
53008.372070392,3,Q,142.91705322265625,212.34156799316406,363.08172607421875,121.90641784667969,0
53008.373335965,3,Q,80.86861419677734,125.2591781616211,264.3764343261719,98.21356201171875,0
53008.407225338,3,Q,158.8314971923828,248.1043701171875,368.7143859863281,178.99276733398438,0
53008.408653603,3,Q,104.9190902709961,236.21324157714844,363.7522888183594,197.1423797607422,0
53008.412707799,3,Q,89.13875579833984,180.2444610595703,324.6367492675781,170.18618774414062,0
53008.417126123,3,Q,145.778076171875,198.8858184814453,262.4989013671875,122.75578308105469,0
53008.420554741,3,Q,137.32911682128906,253.2005615234375,283.6883544921875,195.30953979492188,0
53008.421728772,3,Q,140.86068725585938,252.66412353515625,293.56781005859375,128.4778289794922,0
53008.423917042,3,Q,139.02784729003906,150.33782958984375,253.24526977539062,139.47488403320312,0
53008.424608581,3,Q,104.96379089355469,213.72738647460938,310.51043701171875,192.22500610351562,0
53008.426490976,3,Q,118.0172119140625,224.6797332763672,369.8766784667969,106.93074798583984,0
53008.427041031,3,Q,11.265278816223145,227.45135498046875,286.8622741699219,110.73054504394531,0
53008.428787132,3,Q,136.61386108398438,241.80117797851562,320.7475280761719,137.68675231933594,0
53008.429511831,3,Q,156.77513122558594,244.70689392089844,331.0293273925781,207.4241943359375,0
53008.455003648,3,Q,177.87518310546875,252.4853057861328,273.8982849121094,179.260986328125,0
53008.455416727,3,Q,112.25045776367188,206.1724853515625,316.2771911621094,118.0172119140625,0
53008.456626767,3,Q,102.28158569335938,274.7923583984375,297.5464172363281,160.21730041503906,0
53008.457055577,3,Q,88.91523742675781,225.439697265625,321.0157470703125,53.554779052734375,0
53008.458634844,3,Q,137.7314453125,193.0296630859375,287.7116394042969,49.93379592895508,0
53008.459076774,3,Q,66.47409057617188,186.5476531982422,296.4735412597656,127.89668273925781,0
53008.460249,3,Q,150.96368408203125,226.2890625,286.1023254394531,197.9917449951172,0
53008.460714502,3,Q,27.671459197998047,159.72557067871094,251.05479431152344,132.94818115234375,0
53008.556574275,3,Q,195.66717529296875,243.14227294921875,311.0915832519531,142.7382354736328,0
53008.557689991,3,Q,144.48167419433594,235.67678833007812,305.101318359375,122.0852279663086,0
53008.560481742,3,Q,96.91716766357422,214.9790802001953,240.50477600097656,113.27864074707031,0
53008.561495893,3,Q,126.55558013916016,216.94602966308594,304.4754638671875,149.84609985351562,0
53008.564177062,3,Q,119.49242401123047,240.59417724609375,315.7407531738281,184.1336669921875,0
53008.565168104,3,Q,137.99966430664062,198.0364532470703,357.7173156738281,162.05014038085938,0
53008.567967136,3,Q,97.90064239501953,240.10243225097656,306.71063232421875,108.3165512084961,0
53008.568977578,3,Q,147.07447814941406,200.67396545410156,365.3169250488281,114.08330535888672,0
53008.572938476,3,Q,181.63027954101562,198.70700073242188,333.085693359375,119.09009552001953,0
53008.574594675,3,Q,47.96684265136719,106.5731201171875,248.14906311035156,100.8957748413086,0
53008.578324845,3,Q,124.00747680664062,241.30943298339844,363.4393615722656,189.09576416015625,0
53008.579771656,3,Q,200.0928192138672,231.42996215820312,343.7251281738281,165.268798828125,0
53008.607080947,3,Q,131.785888671875,218.60006713867188,307.2917785644531,115.55851745605469,0
53008.60829516,3,Q,92.71503448486328,242.65054321289062,343.36749267578125,118.9112777709961,0
53008.611185071,3,Q,127.27083587646484,190.4815673828125,332.4151306152344,199.86929321289062,0
53008.612296454,3,Q,60.483821868896484,173.4048309326172,323.1615295410156,133.93165588378906,0
53008.61566899,3,Q,146.58273315429688,192.8955535888672,283.911865234375,101.0298843383789,0
53008.617176014,3,Q,103.22035217285156,219.27061462402344,325.6202087402344,184.35719299316406,0
53008.620554376,3,Q,93.20677185058594,205.05490112304688,354.14105224609375,100.98518371582031,0
53008.621795856,3,Q,127.36023712158203,189.94512939453125,334.1138610839844,101.7451400756836,0
53008.623643791,3,Q,125.97443389892578,204.3843536376953,299.7815856933594,113.77037811279297,0
53008.624330271,3,Q,55.789955139160156,212.6544952392578,358.61138916015625,149.35435485839844,0
53008.626110955,3,Q,97.49830627441406,266.0751647949219,440.5528869628906,220.96934509277344,0
53008.626788151,3,Q,101.20870208740234,330.8952331542969,382.57244873046875,210.24050903320312,0
53008.655249189,3,Q,56.728729248046875,291.1985168457031,353.3810729980469,195.13072204589844,0
53008.655783716,3,Q,34.86872100830078,265.40460205078125,359.6395568847656,232.90518188476562,0
53008.656977507,3,Q,114.35152435302734,299.5580749511719,369.51904296875,207.647705078125,0
53008.657421897,3,Q,83.77433776855469,264.6893615722656,360.3548278808594,262.40948486328125,0
53008.658644163,3,Q,111.04346466064453,298.84283447265625,357.8514404296875,210.6875457763672,0
53008.659104121,3,Q,76.88999938964844,282.2578430175781,396.6987609863281,235.67678833007812,0
53008.660717871,3,Q,116.58670043945312,268.8020935058594,417.70941162109375,268.8914794921875,0
53008.661212024,3,Q,33.84054183959961,192.76144409179688,342.384033203125,233.083984375,0
53008.707359309,3,Q,152.03656005859375,334.0691833496094,416.1894836425781,279.79913330078125,0
53008.708713512,3,Q,130.66830444335938,293.34429931640625,375.017578125,264.33172607421875,0
53008.71226618,3,Q,127.00260925292969,335.6784973144531,373.00592041015625,252.30648803710938,0
53008.71380873,3,Q,112.42927551269531,251.68064880371094,359.5054626464844,212.5203857421875,0
